CUSTOMER_ID,PREDICTED_DATE,PREDICTED_QUANTITY,MAPE,PREDICTION_MODEL,FORECAST_GENERATION_DATETIME
25,2025-08-01,37208177.98232818,43.15,ARIMA,2025-06-05 10:43:45
25,2025-09-01,37193359.715236545,43.15,ARIMA,2025-06-05 10:43:45
25,2025-10-01,37184320.296869576,43.15,ARIMA,2025-06-05 10:43:45
25,2025-11-01,37178806.08364156,43.15,ARIMA,2025-06-05 10:43:45
25,2025-12-01,37175442.3110746,43.15,ARIMA,2025-06-05 10:43:45
25,2026-01-01,37173390.347283155,43.15,ARIMA,2025-06-05 10:43:45
25,2026-02-01,37172138.611228585,43.15,ARIMA,2025-06-05 10:43:45
25,2026-03-01,37171375.02896811,43.15,ARIMA,2025-06-05 10:43:45
25,2026-04-01,37170909.229595795,43.15,ARIMA,2025-06-05 10:43:45
25,2026-05-01,37170625.08332043,43.15,ARIMA,2025-06-05 10:43:45
26,2025-06-01,27418018.324116062,10.07,ARIMA,2025-06-05 10:43:45
26,2025-07-01,26706617.304164972,10.07,ARIMA,2025-06-05 10:43:45
26,2025-08-01,26257387.83729194,10.07,ARIMA,2025-06-05 10:43:45
26,2025-09-01,26001436.548295222,10.07,ARIMA,2025-06-05 10:43:45
26,2025-10-01,25866681.075521417,10.07,ARIMA,2025-06-05 10:43:45
26,2025-11-01,25800636.60982576,10.07,ARIMA,2025-06-05 10:43:45
26,2025-12-01,25770616.72200249,10.07,ARIMA,2025-06-05 10:43:45
26,2026-01-01,25758180.355271403,10.07,ARIMA,2025-06-05 10:43:45
26,2026-02-01,25753699.180932026,10.07,ARIMA,2025-06-05 10:43:45
26,2026-03-01,25752492.950876012,10.07,ARIMA,2025-06-05 10:43:45
26,2026-04-01,25752454.196057215,10.07,ARIMA,2025-06-05 10:43:45
26,2026-05-01,25752720.892854314,10.07,ARIMA,2025-06-05 10:43:45
27,2025-06-01,57565300.57893074,9.69,ARIMA,2025-06-05 10:43:45
27,2025-07-01,52419279.583363116,9.69,ARIMA,2025-06-05 10:43:45
27,2025-08-01,52492027.32417585,9.69,ARIMA,2025-06-05 10:43:45
27,2025-09-01,53826378.45115188,9.69,ARIMA,2025-06-05 10:43:45
27,2025-10-01,54728506.42521184,9.69,ARIMA,2025-06-05 10:43:45
27,2025-11-01,55017706.236428775,9.69,ARIMA,2025-06-05 10:43:45
27,2025-12-01,54992038.98969347,9.69,ARIMA,2025-06-05 10:43:45
27,2026-01-01,54902167.503671914,9.69,ARIMA,2025-06-05 10:43:45
27,2026-02-01,54846589.688553266,9.69,ARIMA,2025-06-05 10:43:45
27,2026-03-01,54830685.73040998,9.69,ARIMA,2025-06-05 10:43:45
27,2026-04-01,54833586.32859183,9.69,ARIMA,2025-06-05 10:43:45
27,2026-05-01,54839555.62516207,9.69,ARIMA,2025-06-05 10:43:45
28,2025-06-01,82560986.25855324,69.13,ARIMA,2025-06-05 10:43:45
28,2025-07-01,65515117.68999406,69.13,ARIMA,2025-06-05 10:43:45
28,2025-08-01,53747085.172012776,69.13,ARIMA,2025-06-05 10:43:45
28,2025-09-01,46213929.731191084,69.13,ARIMA,2025-06-05 10:43:45
28,2025-10-01,41566634.50011692,69.13,ARIMA,2025-06-05 10:43:45
28,2025-11-01,38755501.94594486,69.13,ARIMA,2025-06-05 10:43:45
28,2025-12-01,37073551.00341269,69.13,ARIMA,2025-06-05 10:43:45
28,2026-01-01,36073455.90696712,69.13,ARIMA,2025-06-05 10:43:45
28,2026-02-01,35480928.092775926,69.13,ARIMA,2025-06-05 10:43:45
28,2026-03-01,35130605.15367739,69.13,ARIMA,2025-06-05 10:43:45
28,2026-04-01,34923734.84523551,69.13,ARIMA,2025-06-05 10:43:45
28,2026-05-01,34801662.53874057,69.13,ARIMA,2025-06-05 10:43:45
29,2025-06-01,29632616.528781585,107.97,ARIMA,2025-06-05 10:43:45
29,2025-07-01,30811386.02331854,107.97,ARIMA,2025-06-05 10:43:45
29,2025-08-01,31535160.220132004,107.97,ARIMA,2025-06-05 10:43:45
29,2025-09-01,31953279.734596085,107.97,ARIMA,2025-06-05 10:43:45
29,2025-10-01,32201164.279712137,107.97,ARIMA,2025-06-05 10:43:45
29,2025-11-01,32346498.77992341,107.97,ARIMA,2025-06-05 10:43:45
29,2025-12-01,32432114.27954092,107.97,ARIMA,2025-06-05 10:43:45
29,2026-01-01,32482447.1920702,107.97,ARIMA,2025-06-05 10:43:45
29,2026-02-01,32512063.43603048,107.97,ARIMA,2025-06-05 10:43:45
29,2026-03-01,32529483.34958176,107.97,ARIMA,2025-06-05 10:43:45
29,2026-04-01,32539731.165121716,107.97,ARIMA,2025-06-05 10:43:45
29,2026-05-01,32545759.35535887,107.97,ARIMA,2025-06-05 10:43:45
30,2025-06-01,22189684.78954471,114.95,ARIMA,2025-06-05 10:43:45
30,2025-07-01,26044922.73600121,114.95,ARIMA,2025-06-05 10:43:45
30,2025-08-01,28131099.651127957,114.95,ARIMA,2025-06-05 10:43:45
30,2025-09-01,29185234.28461093,114.95,ARIMA,2025-06-05 10:43:45
30,2025-10-01,29699440.35791293,114.95,ARIMA,2025-06-05 10:43:45
30,2025-11-01,29945396.924479965,114.95,ARIMA,2025-06-05 10:43:45
30,2025-12-01,30061709.98947185,114.95,ARIMA,2025-06-05 10:43:45
30,2026-01-01,30116342.31497655,114.95,ARIMA,2025-06-05 10:43:45
30,2026-02-01,30141898.07474932,114.95,ARIMA,2025-06-05 10:43:45
30,2026-03-01,30153822.610958446,114.95,ARIMA,2025-06-05 10:43:45
30,2026-04-01,30159378.177504696,114.95,ARIMA,2025-06-05 10:43:45
30,2026-05-01,30161964.042205006,114.95,ARIMA,2025-06-05 10:43:45
31,2025-06-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2025-07-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2025-08-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2025-09-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2025-10-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2025-11-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2025-12-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2026-01-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2026-02-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2026-03-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2026-04-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
31,2026-05-01,25731793.01851425,58.2,ARIMA,2025-06-05 10:43:45
32,2025-06-01,29841985.674763083,17.78,ARIMA,2025-06-05 10:43:45
32,2025-07-01,30114864.54482556,17.78,ARIMA,2025-06-05 10:43:45
32,2025-08-01,30240872.311427407,17.78,ARIMA,2025-06-05 10:43:45
32,2025-09-01,30299059.144436322,17.78,ARIMA,2025-06-05 10:43:45
32,2025-10-01,30325928.18296396,17.78,ARIMA,2025-06-05 10:43:45
32,2025-11-01,30338335.54720888,17.78,ARIMA,2025-06-05 10:43:45
32,2025-12-01,30344064.918110922,17.78,ARIMA,2025-06-05 10:43:45
32,2026-01-01,30346710.580016643,17.78,ARIMA,2025-06-05 10:43:45
32,2026-02-01,30347932.272073075,17.78,ARIMA,2025-06-05 10:43:45
32,2026-03-01,30348496.415011186,17.78,ARIMA,2025-06-05 10:43:45
32,2026-04-01,30348756.92031033,17.78,ARIMA,2025-06-05 10:43:45
32,2026-05-01,30348877.214310832,17.78,ARIMA,2025-06-05 10:43:45
33,2025-06-01,31423974.914618105,21.43,ARIMA,2025-06-05 10:43:45
33,2025-07-01,30128871.326410413,21.43,ARIMA,2025-06-05 10:43:45
33,2025-08-01,29225169.475934982,21.43,ARIMA,2025-06-05 10:43:45
33,2025-09-01,28594581.280528218,21.43,ARIMA,2025-06-05 10:43:45
33,2025-10-01,28154567.27372147,21.43,ARIMA,2025-06-05 10:43:45
33,2025-11-01,27847532.7818036,21.43,ARIMA,2025-06-05 10:43:45
33,2025-12-01,27633289.194624633,21.43,ARIMA,2025-06-05 10:43:45
33,2026-01-01,27483793.565125167,21.43,ARIMA,2025-06-05 10:43:45
33,2026-02-01,27379477.98894518,21.43,ARIMA,2025-06-05 10:43:45
33,2026-03-01,27306688.306262165,21.43,ARIMA,2025-06-05 10:43:45
33,2026-04-01,27255896.87032213,21.43,ARIMA,2025-06-05 10:43:45
33,2026-05-01,27220455.446898364,21.43,ARIMA,2025-06-05 10:43:45
34,2025-06-01,30719792.13458672,541.73,Prophet,2025-06-05 10:43:45
34,2025-07-01,19119626.546483982,541.73,Prophet,2025-06-05 10:43:45
34,2025-08-01,50280606.6695219,541.73,Prophet,2025-06-05 10:43:45
34,2025-09-01,82918337.03017277,541.73,Prophet,2025-06-05 10:43:45
34,2025-10-01,38303291.04893173,541.73,Prophet,2025-06-05 10:43:45
34,2025-11-01,29138322.263367977,541.73,Prophet,2025-06-05 10:43:45
34,2025-12-01,14532884.529400598,541.73,Prophet,2025-06-05 10:43:45
34,2026-01-01,84866041.12488085,541.73,Prophet,2025-06-05 10:43:45
34,2026-02-01,19075280.21564255,541.73,Prophet,2025-06-05 10:43:45
34,2026-03-01,29552421.73050561,541.73,Prophet,2025-06-05 10:43:45
34,2026-04-01,3511646.9632410184,541.73,Prophet,2025-06-05 10:43:45
34,2026-05-01,64070815.114699766,541.73,Prophet,2025-06-05 10:43:45
35,2025-06-01,44410771.81149343,43.67,ARIMA,2025-06-05 10:43:45
35,2025-07-01,39918018.18217181,43.67,ARIMA,2025-06-05 10:43:45
35,2025-08-01,37409203.65883237,43.67,ARIMA,2025-06-05 10:43:45
35,2025-09-01,36098737.12357119,43.67,ARIMA,2025-06-05 10:43:45
35,2025-10-01,35457484.2884748,43.67,ARIMA,2025-06-05 10:43:45
35,2025-11-01,35165810.92923248,43.67,ARIMA,2025-06-05 10:43:45
35,2025-12-01,35045207.653788134,43.67,ARIMA,2025-06-05 10:43:45
35,2026-01-01,35002420.79941567,43.67,ARIMA,2025-06-05 10:43:45
35,2026-02-01,34991813.18455146,43.67,ARIMA,2025-06-05 10:43:45
35,2026-03-01,34992623.931336135,43.67,ARIMA,2025-06-05 10:43:45
35,2026-04-01,34996267.009712964,43.67,ARIMA,2025-06-05 10:43:45
35,2026-05-01,34999695.24652615,43.67,ARIMA,2025-06-05 10:43:45
36,2025-06-01,26291342.405981284,3.33,ARIMA,2025-06-05 10:43:45
36,2025-07-01,26293434.661135927,3.33,ARIMA,2025-06-05 10:43:45
36,2025-08-01,26294779.392294545,3.33,ARIMA,2025-06-05 10:43:45
36,2025-09-01,26295644.188399535,3.33,ARIMA,2025-06-05 10:43:45
36,2025-10-01,26296200.489579555,3.33,ARIMA,2025-06-05 10:43:45
36,2025-11-01,26296558.388418984,3.33,ARIMA,2025-06-05 10:43:45
36,2025-12-01,26296788.65735385,3.33,ARIMA,2025-06-05 10:43:45
36,2026-01-01,26296936.81420805,3.33,ARIMA,2025-06-05 10:43:45
36,2026-02-01,26297032.140639056,3.33,ARIMA,2025-06-05 10:43:45
36,2026-03-01,26297093.47548725,3.33,ARIMA,2025-06-05 10:43:45
36,2026-04-01,26297132.939600047,3.33,ARIMA,2025-06-05 10:43:45
36,2026-05-01,26297158.331657425,3.33,ARIMA,2025-06-05 10:43:45
37,2025-06-01,90036573.34275985,91.49,ARIMA,2025-06-05 10:43:45
37,2025-07-01,68029248.22482178,91.49,ARIMA,2025-06-05 10:43:45
37,2025-08-01,59116516.83479585,91.49,ARIMA,2025-06-05 10:43:45
37,2025-09-01,57846335.66054134,91.49,ARIMA,2025-06-05 10:43:45
37,2025-10-01,59643505.4652735,91.49,ARIMA,2025-06-05 10:43:45
37,2025-11-01,61854305.13363137,91.49,ARIMA,2025-06-05 10:43:45
37,2025-12-01,63423373.32028589,91.49,ARIMA,2025-06-05 10:43:45
37,2026-01-01,64216684.26822857,91.49,ARIMA,2025-06-05 10:43:45
37,2026-02-01,64463224.291200854,91.49,ARIMA,2025-06-05 10:43:45
37,2026-03-01,64435157.03279791,91.49,ARIMA,2025-06-05 10:43:45
37,2026-04-01,64322993.14180033,91.49,ARIMA,2025-06-05 10:43:45
37,2026-05-01,64221774.078590274,91.49,ARIMA,2025-06-05 10:43:45
38,2025-06-01,0.0,962.66,ARIMA,2025-06-05 10:43:45
38,2025-07-01,0.0,962.66,ARIMA,2025-06-05 10:43:45
38,2025-08-01,5385375.94799661,962.66,ARIMA,2025-06-05 10:43:45
38,2025-09-01,15648578.098979024,962.66,ARIMA,2025-06-05 10:43:45
38,2025-10-01,24911897.572074406,962.66,ARIMA,2025-06-05 10:43:45
38,2025-11-01,31560717.724931393,962.66,ARIMA,2025-06-05 10:43:45
38,2025-12-01,35737422.74304437,962.66,ARIMA,2025-06-05 10:43:45
38,2026-01-01,37839740.22177996,962.66,ARIMA,2025-06-05 10:43:45
38,2026-02-01,38535803.26334262,962.66,ARIMA,2025-06-05 10:43:45
38,2026-03-01,38403676.27422726,962.66,ARIMA,2025-06-05 10:43:45
38,2026-04-01,37898264.811718225,962.66,ARIMA,2025-06-05 10:43:45
38,2026-05-01,37310589.68945211,962.66,ARIMA,2025-06-05 10:43:45
39,2025-06-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2025-07-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2025-08-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2025-09-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2025-10-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2025-11-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2025-12-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2026-01-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2026-02-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2026-03-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2026-04-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
39,2026-05-01,4000000.0,219.82,ARIMA,2025-06-05 10:43:45
40,2025-06-01,14136034.71251558,1370.31,ARIMA,2025-06-05 10:43:45
40,2025-07-01,15442775.91646287,1370.31,ARIMA,2025-06-05 10:43:45
40,2025-08-01,16181436.788258094,1370.31,ARIMA,2025-06-05 10:43:45
40,2025-09-01,16598979.20742504,1370.31,ARIMA,2025-06-05 10:43:45
40,2025-10-01,16835003.177911077,1370.31,ARIMA,2025-06-05 10:43:45
40,2025-11-01,16968420.316114992,1370.31,ARIMA,2025-06-05 10:43:45
40,2025-12-01,17043836.94744217,1370.31,ARIMA,2025-06-05 10:43:45
40,2026-01-01,17086467.664584722,1370.31,ARIMA,2025-06-05 10:43:45
40,2026-02-01,17110565.506295577,1370.31,ARIMA,2025-06-05 10:43:45
40,2026-03-01,17124187.279843967,1370.31,ARIMA,2025-06-05 10:43:45
40,2026-04-01,17131887.252182987,1370.31,ARIMA,2025-06-05 10:43:45
40,2026-05-01,17136239.811254025,1370.31,ARIMA,2025-06-05 10:43:45
41,2025-06-01,43609601.91344129,122.15,ARIMA,2025-06-05 10:43:45
41,2025-07-01,35802917.255695164,122.15,ARIMA,2025-06-05 10:43:45
41,2025-08-01,31164981.25527607,122.15,ARIMA,2025-06-05 10:43:45
41,2025-09-01,28409592.5996526,122.15,ARIMA,2025-06-05 10:43:45
41,2025-10-01,26772621.618842933,122.15,ARIMA,2025-06-05 10:43:45
41,2025-11-01,25800100.378855966,122.15,ARIMA,2025-06-05 10:43:45
41,2025-12-01,25222327.423004307,122.15,ARIMA,2025-06-05 10:43:45
41,2026-01-01,24879073.646338165,122.15,ARIMA,2025-06-05 10:43:45
41,2026-02-01,24675147.252756983,122.15,ARIMA,2025-06-05 10:43:45
41,2026-03-01,24553994.983427476,122.15,ARIMA,2025-06-05 10:43:45
41,2026-04-01,24482018.6585098,122.15,ARIMA,2025-06-05 10:43:45
41,2026-05-01,24439257.66544441,122.15,ARIMA,2025-06-05 10:43:45
42,2025-06-01,45738818.82005588,215.31,ARIMA,2025-06-05 10:43:45
42,2025-07-01,42917721.235917106,215.31,ARIMA,2025-06-05 10:43:45
42,2025-08-01,40608125.75111856,215.31,ARIMA,2025-06-05 10:43:45
42,2025-09-01,39211319.328934476,215.31,ARIMA,2025-06-05 10:43:45
42,2025-10-01,38517081.59394944,215.31,ARIMA,2025-06-05 10:43:45
42,2025-11-01,38234120.26964633,215.31,ARIMA,2025-06-05 10:43:45
42,2025-12-01,38149950.504171595,215.31,ARIMA,2025-06-05 10:43:45
42,2026-01-01,38143984.596245006,215.31,ARIMA,2025-06-05 10:43:45
42,2026-02-01,38159554.894525684,215.31,ARIMA,2025-06-05 10:43:45
42,2026-03-01,38175203.960221484,215.31,ARIMA,2025-06-05 10:43:45
42,2026-04-01,38185552.45106996,215.31,ARIMA,2025-06-05 10:43:45
42,2026-05-01,38191060.52875285,215.31,ARIMA,2025-06-05 10:43:45
43,2025-06-01,22020541.591105156,31.65,ARIMA,2025-06-05 10:43:45
43,2025-07-01,25109543.68459566,31.65,ARIMA,2025-06-05 10:43:45
43,2025-08-01,26615642.9185754,31.65,ARIMA,2025-06-05 10:43:45
43,2025-09-01,27091907.81034605,31.65,ARIMA,2025-06-05 10:43:45
43,2025-10-01,27139331.51115629,31.65,ARIMA,2025-06-05 10:43:45
43,2025-11-01,27080442.753821433,31.65,ARIMA,2025-06-05 10:43:45
43,2025-12-01,27029029.557501458,31.65,ARIMA,2025-06-05 10:43:45
43,2026-01-01,27003694.773560554,31.65,ARIMA,2025-06-05 10:43:45
43,2026-02-01,26995576.409820743,31.65,ARIMA,2025-06-05 10:43:45
43,2026-03-01,26994702.131149687,31.65,ARIMA,2025-06-05 10:43:45
43,2026-04-01,26995658.75522372,31.65,ARIMA,2025-06-05 10:43:45
43,2026-05-01,26996514.19693145,31.65,ARIMA,2025-06-05 10:43:45
44,2025-06-01,13119958.76534936,287.13,ARIMA,2025-06-05 10:43:45
44,2025-07-01,17685866.74852062,287.13,ARIMA,2025-06-05 10:43:45
44,2025-08-01,21157351.1701538,287.13,ARIMA,2025-06-05 10:43:45
44,2025-09-01,23796739.465769794,287.13,ARIMA,2025-06-05 10:43:45
44,2025-10-01,25803480.59691891,287.13,ARIMA,2025-06-05 10:43:45
44,2025-11-01,27329216.682865214,287.13,ARIMA,2025-06-05 10:43:45
44,2025-12-01,28489242.043299094,287.13,ARIMA,2025-06-05 10:43:45
44,2026-01-01,29371215.57020505,287.13,ARIMA,2025-06-05 10:43:45
44,2026-02-01,30041784.791098624,287.13,ARIMA,2025-06-05 10:43:45
44,2026-03-01,30551622.17996819,287.13,ARIMA,2025-06-05 10:43:45
44,2026-04-01,30939254.291598603,287.13,ARIMA,2025-06-05 10:43:45
44,2026-05-01,31233973.073012836,287.13,ARIMA,2025-06-05 10:43:45
45,2025-06-01,23006862.037330832,20.22,ARIMA,2025-06-05 10:43:45
45,2025-07-01,22681503.046588343,20.22,ARIMA,2025-06-05 10:43:45
45,2025-08-01,22384320.16243027,20.22,ARIMA,2025-06-05 10:43:45
45,2025-09-01,22112873.332468815,20.22,ARIMA,2025-06-05 10:43:45
45,2025-10-01,21864933.81298783,20.22,ARIMA,2025-06-05 10:43:45
45,2025-11-01,21638465.869600207,20.22,ARIMA,2025-06-05 10:43:45
45,2025-12-01,21431610.062629294,20.22,ARIMA,2025-06-05 10:43:45
45,2026-01-01,21242667.979977228,20.22,ARIMA,2025-06-05 10:43:45
45,2026-02-01,21070088.29212771,20.22,ARIMA,2025-06-05 10:43:45
45,2026-03-01,20912454.01478631,20.22,ARIMA,2025-06-05 10:43:45
45,2026-04-01,20768470.874576833,20.22,ARIMA,2025-06-05 10:43:45
45,2026-05-01,20636956.682269007,20.22,ARIMA,2025-06-05 10:43:45
46,2025-06-01,24964626.173818864,35.12,ARIMA,2025-06-05 10:43:45
46,2025-07-01,25249259.4565684,35.12,ARIMA,2025-06-05 10:43:45
46,2025-08-01,28206809.02756065,35.12,ARIMA,2025-06-05 10:43:45
46,2025-09-01,27974114.23197974,35.12,ARIMA,2025-06-05 10:43:45
46,2025-10-01,26827062.220916133,35.12,ARIMA,2025-06-05 10:43:45
46,2025-11-01,25673181.151024565,35.12,ARIMA,2025-06-05 10:43:45
46,2025-12-01,24789829.90354535,35.12,ARIMA,2025-06-05 10:43:45
46,2026-01-01,24197369.101746038,35.12,ARIMA,2025-06-05 10:43:45
46,2026-02-01,23833262.20296702,35.12,ARIMA,2025-06-05 10:43:45
46,2026-03-01,23624559.271107923,35.12,ARIMA,2025-06-05 10:43:45
46,2026-04-01,23512380.786081247,35.12,ARIMA,2025-06-05 10:43:45
46,2026-05-01,23456032.722334813,35.12,ARIMA,2025-06-05 10:43:45
47,2025-06-01,20037581.10019145,126.79,ARIMA,2025-06-05 10:43:45
47,2025-07-01,21204563.237313,126.79,ARIMA,2025-06-05 10:43:45
47,2025-08-01,22284376.918993674,126.79,ARIMA,2025-06-05 10:43:45
47,2025-09-01,23009928.04867821,126.79,ARIMA,2025-06-05 10:43:45
47,2025-10-01,23254471.28246254,126.79,ARIMA,2025-06-05 10:43:45
47,2025-11-01,23039761.164904013,126.79,ARIMA,2025-06-05 10:43:45
47,2025-12-01,22503880.807193685,126.79,ARIMA,2025-06-05 10:43:45
47,2026-01-01,21844358.193718415,126.79,ARIMA,2025-06-05 10:43:45
47,2026-02-01,21255865.306149516,126.79,ARIMA,2025-06-05 10:43:45
47,2026-03-01,20879772.88953796,126.79,ARIMA,2025-06-05 10:43:45
47,2026-04-01,20776650.824511915,126.79,ARIMA,2025-06-05 10:43:45
47,2026-05-01,20924820.853878796,126.79,ARIMA,2025-06-05 10:43:45
48,2025-06-01,30457651.527747825,19.14,ARIMA,2025-06-05 10:43:45
48,2025-07-01,31407562.17428908,19.14,ARIMA,2025-06-05 10:43:45
48,2025-08-01,31715384.0429675,19.14,ARIMA,2025-06-05 10:43:45
48,2025-09-01,31682525.2734351,19.14,ARIMA,2025-06-05 10:43:45
48,2025-10-01,31534485.023672745,19.14,ARIMA,2025-06-05 10:43:45
48,2025-11-01,31393274.18262513,19.14,ARIMA,2025-06-05 10:43:45
48,2025-12-01,31301794.48660376,19.14,ARIMA,2025-06-05 10:43:45
48,2026-01-01,31259310.4004164,19.14,ARIMA,2025-06-05 10:43:45
48,2026-02-01,31249171.961191192,19.14,ARIMA,2025-06-05 10:43:45
48,2026-03-01,31254401.096891493,19.14,ARIMA,2025-06-05 10:43:45
48,2026-04-01,31263573.4196296,19.14,ARIMA,2025-06-05 10:43:45
48,2026-05-01,31271140.035623014,19.14,ARIMA,2025-06-05 10:43:45
49,2025-06-01,0.0,734.21,ARIMA,2025-06-05 10:43:45
49,2025-07-01,0.0,734.21,ARIMA,2025-06-05 10:43:45
49,2025-08-01,6899280.241071637,734.21,ARIMA,2025-06-05 10:43:45
49,2025-09-01,13795975.980530843,734.21,ARIMA,2025-06-05 10:43:45
